summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,vehicle_color,vehicle_year,feet_from_curb,violation_post_code,violation_description,intersecting_street,from_hours_in_effect,to_hours_in_effect,unregistered_vehicle,meter_number,violation_legal_code,time_first_observed
4849582643,JCX2543,NY,PAS,2023-07-05T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1026P,QN,,,SB SPRINGFIELD BLVD,0,1180,B,,BL,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ 145TH RD,,,,,T,
8978198673,KFK7073,NY,PAS,2023-07-05T00:00:00.000,21,SUBN,NISSA,T,19330,5580,5680,20240930,78,78,78,376173,T302,D,1202P,K,O,58,Berkeley Pl,0,408,D1,Y,GY,2010,0,60,21-No Parking (street clean),,1130A,0100P,,,,
4852144989,KFV8240,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0517P,QN,,,NB DITMARS BLVD @ 31,0,1180,B,,WH,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST DR,,,,,T,
9065154310,KBT6247,NY,OMS,2023-07-17T00:00:00.000,14,4DSD,TOYOT,T,43730,0,0,20230930,75,75,75,350428,T301,D,0743A,K,I,W,Georgia Ave,0,408,C,YYYYYYY,GY,2022,0,,14-No Standing,10ft N/of Livonia Av,,,,,,
4853668603,H79PWS,NJ,PAS,2023-07-21T00:00:00.000,36,SPOR,HONDA,V,0,0,0,0,,0,0,0,,,1029P,BX,,,NB COMMERCE AVE @ HA,0,1180,B,,,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,LSEY ST,,,,,T,
9065243720,GPL4011,PA,PAS,2023-07-14T00:00:00.000,20,4DSD,TOYOT,T,34150,10810,10910,20238888,10,10,10,370278,T102,L,1221P,NY,O,307,W 19th St,0,408,D,YYYYY,RED,0,0,,20A-No Parking (Non-COM),,0800A,0600P,,,,
5128344873,HEP5218,OH,PAS,2023-06-20T00:00:00.000,7,SW,NISSA,V,0,0,0,0,,0,0,0,,,0414P,QN,,,SEAGIRT BLVD (W/B) @,0,1111,D,,SILVE,2017,0,,FAILURE TO STOP AT RED LIGHT,BEACH 9TH ST,,,,,T,
4852698910,LBN9870,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0758P,BX,,,EB BRUCKNER BLVD @ W,0,1180,B,,GY,2009,0,,PHTO SCHOOL ZN SPEED VIOLATION,HITE PLAINS RD,,,,,T,
9066778039,JPP2419,NY,PAS,2023-07-19T00:00:00.000,40,SUBN,HONDA,T,15680,14880,88830,20240217,61,61,61,332021,T302,N,0516A,K,F,2626,Batchelder St,0,408,E2,YYYYYYY,WHITE,2019,1,,40-Fire Hydrant,,,,,,,
4853604728,KKL3953,NY,PAS,2023-07-24T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0732P,BK,,,SB KINGS HWY @ E 49T,0,1180,B,,GY,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,H ST,,,,,T,
9061886910,KDB8773,NY,PAS,2023-06-30T00:00:00.000,20,SUBN,JEEP,T,34090,10610,10810,20240709,10,10,10,371237,T102,N,1214P,NY,F,200,W 16th St,0,408,D,YYYYY,BK,2020,0,20,20A-No Parking (Non-COM),,0700A,0700P,,,,
4852409468,H16051,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0113P,QN,,,EB ROCKAWAY BLVD @ 1,0,1180,B,,GY,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,11TH ST,,,,,T,
9063543992,KZF1563,NY,PAS,2023-07-14T00:00:00.000,31,4DSD,HONDA,T,10610,34490,34510,20250611,14,14,14,363132,T106,N,0527P,NY,O,498,7th Ave,0,408,L3,YYYYY,GY,2021,0,38,31-No Stand (Com. Mtr. Zone),,0600A,0600P,,,,
4852461648,H91RDA,NJ,PAS,2023-07-18T00:00:00.000,36,SPOR,HONDA,V,0,0,0,0,,0,0,0,,,1241A,MN,,,NB BROADWAY @ W 228T,0,1180,B,,,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,H ST,,,,,T,
4852132161,KLK4756,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0242P,BX,,,SB RESERVOIR AVE @ U,0,1180,B,,WH,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,NIVERSITY AVE,,,,,T,
4853351218,JMY5183,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1111A,ST,,,WB GOETHALS RD N @ J,0,1180,B,,WH,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,ULES DR,,,,,T,
4853013076,HXX8276,NY,PAS,2023-07-20T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0322P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,WH,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4853077972,JNF2441,NY,PAS,2023-07-21T00:00:00.000,36,SUBN,FORD,V,17430,40404,40404,0,,0,0,0,,,0739A,BK,,,EB AVE Z @ E 22ND ST,0,1180,B,,WH,2009,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
4849262235,GZT1452,NY,PAS,2023-07-03T00:00:00.000,36,SUBN,KIA,V,0,13495,0,0,,0,0,0,,,0646A,QN,,,WB QUEENS BLVD @ 66T,0,1180,B,,BK,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,H RD,,,,,T,
4849131384,HGW9322,NY,PAS,2023-07-01T00:00:00.000,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0919P,BX,,,SB SOUNDVIEW AVE @ T,0,1180,B,,GY,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,AYLOR AVE,,,,,T,
4853466253,KST333,MN,PAS,2023-07-21T00:00:00.000,36,SEDA,INFIN,V,0,0,0,0,,0,0,0,,,1018A,BK,,,EB CONDUIT BLVD @ GL,0,1180,B,,Gray,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,ENMORE AVE,,,,,T,
9062948054,GZM3633,NY,PAS,2023-07-20T00:00:00.000,37,SUBN,FORD,T,0,0,0,20241231,47,47,47,364914,T201,I,0323P,BX,I,S,E 225th St,0,408,H1,YYYYYY,BK,2023,0,19,37-Expired Parking Meter,50ft E/of White Plai,0800A,0700P,,208286,,0159P
9059073381,KMF1065,NY,PAS,2023-06-30T00:00:00.000,38,4DSD,MAZDA,T,13240,59990,19090,20230422,112,112,112,368538,T402,O,1147A,Q,O,9707,64th Ave,0,408,H1,YYYYYY,WH,2011,0,1,38-Failure to Dsplay Meter Rec,,0900A,0700P,,405223,,
4851999586,KFZ4815,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0513P,ST,,,EB HYLAN BLVD @ CULO,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,TTA LN,,,,,T,
9068705260,LCD3792,NY,PAS,2023-07-22T00:00:00.000,71,SUBN,ME/BE,T,35680,54050,73030,20250326,61,61,61,365911,T302,F,0822A,K,F,1639,E 19th St,0,408,J6,YYYYYYY,BK,2016,0,34,71A-Insp Sticker Expired (NYS),,,,,,,
9067660681,KKB5007,NY,PAS,2023-07-17T00:00:00.000,21,SUBN,HONDA,T,27090,30590,11810,20250303,34,34,34,357736,T103,A,0741A,NY,F,118,Nagle Ave,0,408,D1,YYYYYY,BK,2018,0,,21-No Parking (street clean),,0730A,0800A,,,,
9063653335,KKS6475,NY,PAS,2023-07-05T00:00:00.000,38,SUBN,HONDA,T,23230,73650,48030,20250608,90,90,90,375305,T301,I,0920A,K,F,230,Broadway,0,408,H1,YYYYYY,WH,2015,0,14,38-Failure to Dsplay Meter Rec,,0800A,0700P,,301173,,
2012661105,KWF6772,NY,PAS,2023-07-20T00:00:00.000,21,SUBN,TOYOT,S,29830,29571,29569,20240627,101,101,0,584122,QE14,,1149A,Qns,F,2414,BAYSWATER AVENUE,0,408,d1,Y,GY,2022,0,,No Parking Street Cleaning,,1130A,0100P,,,,00000
9041831034,HLB4544,NY,PAS,2023-06-30T00:00:00.000,74,SUBN,BMW,T,23590,0,0,20221201,106,106,106,362549,T402,N,0705A,Q,I,N,155th Ave,0,408,J2,YYYYYYY,GY,2005,0,,74-Missing Display Plate,50ft E/of 153rd Ave,,,,,,
9062977364,LAK1244,NY,PAS,2023-06-30T00:00:00.000,38,SUBN,LEXUS,T,0,0,0,20250226,60,60,60,362524,T802,A,1134P,K,I,S,Surf Ave,0,408,H1,YYYYYY,GY,2023,0,,38-Failure to Dsplay Meter Rec,275ft E/of W 5th St,0800A,1200A,,314379,,
4851873360,KRYPTON9,NY,SRF,2023-07-14T00:00:00.000,36,2DSD,DODGE,V,0,0,0,0,,0,0,0,,,1146P,BX,,,NB GRAND CONCOURSE @,0,1180,B,,GR,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,E 188TH ST,,,,,T,
9058408516,KWX8439,NY,PAS,2023-07-15T00:00:00.000,46,4DSD,TOYOT,T,67120,76950,26820,20240320,43,43,43,367921,T201,Y,0907A,BX,F,1245,Stratford Ave,0,408,F1,YYYYYYY,WH,2022,0,1,46A-Double Parking (Non-COM),,,,,,,
4851648650,KRL9972,NY,PAS,2023-07-10T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0221P,MN,,,NB 3RD AVE @ E 82ND,0,1180,B,,WH,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
4853268996,JPG3924,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,1225P,BX,,,NB GRAND CONCOURSE @,0,1180,B,,MR,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,E 188TH ST,,,,,T,
4853320738,KYG3429,NY,PAS,2023-07-23T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0252A,QN,,,WB METROPOLITAN AVE,0,1180,B,,BK,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ 83RD AVE,,,,,T,
2000859276,KPK5752,NY,PAS,2023-07-07T00:00:00.000,21,4DSD,CADIL,S,0,0,0,20250624,46,46,0,596630,BXBO,,0100P,Bronx,,,S/S of WEST 180 STRE,0,408,d1,Y  Y,TN,2001,0,,No Parking Street Cleaning,ET 60' W/O UNIVERSIT,1130P,0100P,,,,00000
9064887410,LCJ2421,NY,PAS,2023-07-19T00:00:00.000,21,4DSD,ME/BE,T,7230,10080,10180,20250508,62,62,62,371770,T302,H,0902A,K,F,7113,21st Ave,0,408,D1,Y,GY,2008,0,6,21-No Parking (street clean),,0830A,1000A,,,,
4848189720,JLP8399,NY,PAS,2023-06-24T00:00:00.000,36,SUBN,SUBAR,V,10210,40404,40404,0,,0,0,0,,,0246P,BK,,,SB 3RD AVE @ 59TH ST,0,1180,B,,WH,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
5128674964,KZF4454,NY,PAS,2023-07-05T00:00:00.000,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0458A,BX,,,GRAND CONCOURSE (S/B,0,1111,D,,WH,2009,0,,FAILURE TO STOP AT RED LIGHT,) @ E 162 ST,,,,,T,
1491535040,LCK7922,NY,PAS,2023-06-16T00:00:00.000,20,SDN,SUBAR,P,29290,21730,45470,0,1,1,1,975895,0001,0000,0336P,NY,O,123,PRINCE ST,20230616,408,D,YYYYYBB,WHITE,0,0,,,,0800A,0600P,0,-,,0336P
9065752912,KHT4493,NY,PAS,2023-07-22T00:00:00.000,71,SUBN,JEEP,T,19590,0,0,20221209,106,106,106,363517,T402,B,0750A,Q,I,S,103rd Ave,0,408,J6,YYYYYYY,BK,2021,0,38,71A-Insp Sticker Expired (NYS),20ft E/of 97th St,,,,,,
5128781458,KBT2537,NY,OMS,2023-07-10T00:00:00.000,7,4DSD,TESLA,V,0,0,0,0,,0,0,0,,,0257A,BK,,,LINDEN BLVD (W/B) @,0,1111,D,,GY,2022,0,,FAILURE TO STOP AT RED LIGHT,ROCKAWAY AVE,,,,,T,
9066850772,KWM3102,NY,PAS,2023-07-19T00:00:00.000,20,4DSD,CHEVR,T,30190,57090,44190,20240530,101,101,101,366466,T402,N,0759A,Q,O,604,Beach 19th St,0,408,D,YYYYYYY,BK,2012,0,,20A-No Parking (Non-COM),,,,,,,
9063833611,HZZ8164,NY,PAS,2023-07-18T00:00:00.000,14,SUBN,NISSA,T,21190,37050,37070,20241205,30,30,30,376905,T103,I,0413P,NY,F,130,Fort Washington Ave,0,408,C,YYYYY,GY,2021,0,74,14-No Standing,,0400P,0700P,,,,
8974825041,KUU4531,NY,PAS,2023-07-15T00:00:00.000,21,4DSD,VOLKS,T,54050,34880,34930,20240104,61,61,61,376258,T302,R,0806A,K,F,512,Kings Hwy,0,408,D1,YYYYYY,BK,1997,0,,21-No Parking (street clean),,0800A,0830A,,,,
4848914346,JJA2567,NY,PAS,2023-06-30T00:00:00.000,36,CONV,JAGUA,V,0,0,0,0,,0,0,0,,,0522P,QN,,,EB ASTORIA BLVD S @,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,44TH ST,,,,,T,
9062149560,KYB8971,NY,OMS,2023-07-24T00:00:00.000,19,4DSD,NISSA,T,19340,15990,16140,20230930,102,102,102,365344,T402,C,1100A,Q,F,7615,101st Ave,0,408,C3,YYYYYYY,BK,2023,0,39,19-No Stand (bus stop),,,,,,,
9065519361,HAA6352,NY,PAS,2023-07-18T00:00:00.000,16,SUBN,ME/BE,T,13820,70420,22320,20250630,42,42,42,373740,T201,C,0304P,BX,F,1351,Boston Rd,0,408,K2,YYYYY,WH,2021,0,42,16A-No Std (Com Veh) Non-COM,,0700A,0700P,,,,
9062466941,KNK1129,NY,PAS,2023-07-01T00:00:00.000,21,SUBN,ROVER,T,17190,32645,13610,20241108,6,6,6,371169,T102,H,0847A,NY,F,30,E 10th St,0,408,D1,YYYYYY,GY,2023,0,4,21-No Parking (street clean),,0830A,0900A,,,,
4853598194,LCA2795,NY,PAS,2023-07-24T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0532P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
9062818857,JHA9474,NY,PAS,2023-07-24T00:00:00.000,71,4DSD,HYUND,T,72620,7720,16620,20230623,47,47,47,368606,T201,P,1216P,BX,F,3039,Wallace Ave,0,408,J6,YYYYYYY,GY,2021,0,15,71A-Insp Sticker Expired (NYS),,,,,,,
4851711839,HHS5022,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0722P,BK,,,SB KINGS HWY @ E 95T,0,1180,B,,WH,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,H ST,,,,,T,
4852727790,KZR5537,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0349P,ST,,,NB PAGE AVE @ ACADEM,0,1180,B,,WH,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,Y AVE,,,,,T,
5128623580,LCX3227,NY,PAS,2023-07-02T00:00:00.000,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1037P,QN,,,HOYT AVE (S/B) @ 31S,0,1111,D,,RD,2018,0,,FAILURE TO STOP AT RED LIGHT,T ST,,,,,T,
4853929587,KNM9975,NY,PAS,2023-07-23T00:00:00.000,36,4DSD,MINI,V,0,0,0,0,,0,0,0,,,1117A,BK,,,SB MARCY AVE @ S 1ST,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
4031133339,KYT4781,NY,PAS,2023-07-11T00:00:00.000,5,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0642P,MN,,,EB E 14TH STREET @ 2,0,1111,C,,WH,2014,0,,BUS LANE VIOLATION,ND AVE,,,,,T,
9064646028,KFX9528,NY,PAS,2023-07-01T00:00:00.000,71,SUBN,TOYOT,T,47630,58730,85730,20240819,79,79,79,357082,T301,N,0731A,K,O,80,Hart St,0,408,J6,YYYYYYY,BL,2010,0,,71A-Insp Sticker Expired (NYS),,,,,,,
5128237540,KSP4730,NY,PAS,2023-06-15T00:00:00.000,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0601P,QN,,,SO CONDUIT AVE (E/B),0,1111,D,,BK,1998,0,,FAILURE TO STOP AT RED LIGHT,@ 89TH ST,,,,,T,
4853372246,KHK9689,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0335P,BX,,,EB CROSS BRONX EXPWY,0,1180,B,,BK,1998,0,,PHTO SCHOOL ZN SPEED VIOLATION,EXT. @ LAFAYETTE AV,,,,,T,
4852423623,KTZ3439,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0327P,BK,,,WB JAMAICA AVE @ FAN,0,1180,B,,BK,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,CHON PL,,,,,T,
9065666990,KAN2002,NY,PAS,2023-07-19T00:00:00.000,40,4DSD,NISSA,T,27790,0,0,20241111,23,23,23,375315,T103,P,0111P,NY,I,W,Park Ave,0,408,E2,YYYYYYY,BL,2020,3,15,40-Fire Hydrant,15ft S/of E 97th St,,,,,,
4852564395,KYP4473,NY,PAS,2023-07-18T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0857A,QN,,,WB LINDEN BLVD @ AMB,0,1180,B,,GY,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,ER ST,,,,,T,
9047501329,HSZ2233,NY,PAS,2023-07-24T00:00:00.000,70,SUBN,CHRYS,T,34470,10410,10510,20230709,14,14,14,361319,T106,H,0745A,NY,F,1,W 35th St,0,408,J3,YYYYYYY,GY,2007,0,41,70A-Reg. Sticker Expired (NYS),,,,,,,
4848481260,HXM5509,NY,PAS,2023-06-26T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0746A,QN,,,WB ROCKAWAY BLVD @ 8,0,1180,B,,RD,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,2ND ST,,,,,T,
2013120369,KZH2146,PA,PAS,2023-07-21T00:00:00.000,21,SUBN,CHEVR,S,6880,9830,9880,0,62,62,0,697173,KS11,,0752A,Kings,F,6501,18 AVENUE,0,408,d1,,BK,0,0,,No Parking Street Cleaning,,0730A,0800A,,,,00000
4852768481,GJH3366,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0943A,BX,,,EB BRUCKNER BLVD @ W,0,1180,B,,WH,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,HITE PLAINS RD,,,,,T,
4853234135,KBG2533,NY,PAS,2023-07-22T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0702A,ST,,,WB HYLAN BLVD @ LUTE,0,1180,B,,WH,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,N AVE,,,,,T,
2013052893,KZJ3157,NY,PAS,2023-07-18T00:00:00.000,21,4DSD,HYUND,S,8780,5680,5780,20241221,72,72,0,686939,KS07,,1146A,Kings,F,640,44 STREET,0,408,d1,Y,BK,2013,0,,No Parking Street Cleaning,,1130A,0100P,,,,00000
2012986109,JTR8053,PA,PAS,2023-07-21T00:00:00.000,21,SUBN,TOYOT,S,36410,24690,10610,0,32,32,0,686962,MN10,,1217P,NY,F,118,WEST 132 STREET,0,408,d1,Y  Y,GY,0,0,,No Parking Street Cleaning,,1130A,0100P,,,,00000
4848266713,LFX7142,PA,PAS,2023-06-26T00:00:00.000,36,SW,AUDI,V,0,0,0,0,,0,0,0,,,0823A,MN,,,WB W 66TH ST @ AMSTE,0,1180,B,,,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,RDAM AVE,,,,,T,
9062438398,KVX3109,NY,PAS,2023-07-14T00:00:00.000,71,4DSD,BMW,T,57940,39490,52390,20240420,109,109,109,355216,T401,U,1142A,Q,F,137-15,Oak Ave,0,408,J6,YYYYYYY,BK,2019,0,,71A-Insp Sticker Expired (NYS),,,,,,,
9061519640,KFS3343,NY,PAS,2023-07-20T00:00:00.000,38,SUBN,JEEP,T,26490,9840,57790,20240930,111,111,111,368917,T401,Q,1054A,Q,O,43-16,213th St,0,408,H1,YYYYYY,WH,2023,0,,38-Failure to Dsplay Meter Rec,,0900A,0700P,,448880,,
4853658968,KBT9849,NY,OMS,2023-07-21T00:00:00.000,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0303P,ST,,,EB RICHMOND TERR @ T,0,1180,B,,GY,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,YSEN ST,,,,,T,
9062621946,GNB8178,NY,PAS,2023-07-18T00:00:00.000,40,4DSD,AUDI,T,56460,34850,34209,20240427,120,120,120,359587,T303,A,0731A,R,F,7,Wygant Pl,0,408,E2,YYYYYYY,WH,2008,0,,40-Fire Hydrant,,,,,,,
9067145786,KUX6684,NY,PAS,2023-07-20T00:00:00.000,38,SUBN,ROVER,T,64290,7790,7990,20240217,114,114,114,367853,T401,H,0129P,Q,F,30-44,Steinway St,0,408,H1,YYYYYY,RD,2020,0,,38-Failure to Dsplay Meter Rec,,0830A,0700P,,417371,,
5602585242,LDF5038,NY,PAS,2023-07-12T00:00:00.000,12,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0822A,QN,,,WB Hillside Ave @ 16,0,1111,C,,GY,2015,0,,MOBILE BUS LANE VIOLATION,8th Pl,,,,,T,
4852289256,LCG2920,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,0535P,BK,,,SB OCEAN PKWY @ OCEA,0,1180,B,,BK,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,N CT,,,,,T,
4848579119,KMN6803,NY,PAS,2023-06-28T00:00:00.000,36,CONV,VOLKS,V,0,0,0,0,,0,0,0,,,1204A,QN,,,SB PARSONS BLVD @ 15,0,1180,B,,WH,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,TH AVE,,,,,T,
4849481425,KHN5402,NY,PAS,2023-07-04T00:00:00.000,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0317P,BK,,,NB OCEAN PKWY @ ELMW,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,OOD AVE,,,,,T,
5128566882,LVF3263,PA,PAS,2023-06-29T00:00:00.000,7,SDN,MAZDA,V,0,0,0,0,,0,0,0,,,0913P,MN,,,12TH AVE (S/B) @ 34T,0,1111,D,,,2022,0,,FAILURE TO STOP AT RED LIGHT,H ST,,,,,T,
9064199243,KPM8297,NY,PAS,2023-07-17T00:00:00.000,70,SUBN,JEEP,T,46590,94730,41290,20230630,104,104,104,370248,T402,D,0846A,Q,F,16-54,George St,0,408,J3,YYYYYYY,GY,2015,0,26,70A-Reg. Sticker Expired (NYS),,,,,,,
2012920548,HZU8126,NY,PAS,2023-07-20T00:00:00.000,21,SUBN,MAZDA,S,5930,5130,5280,20240814,78,78,0,685698,KS06,,0954A,Kings,F,146,8 STREET,0,408,d1,Y,WH,2021,0,,No Parking Street Cleaning,,0930A,1100A,,,,00000
4852362579,MDW6564,PA,PAS,2023-07-16T00:00:00.000,36,SDN,ME/BE,V,0,0,0,0,,0,0,0,,,0739P,BK,,,EB FOSTER AVE @ SCHE,0,1180,B,,,2007,0,,PHTO SCHOOL ZN SPEED VIOLATION,NECTADY AVE,,,,,T,
4851938652,KDT4582,NY,PAS,2023-07-11T00:00:00.000,36,PICK,FORD,V,0,0,0,0,,0,0,0,,,1015A,QN,,,SB QUEENS BLVD @ 87T,0,1180,B,,BK,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,H AVE,,,,,T,
9066995452,KJZ9052,NY,PAS,2023-07-17T00:00:00.000,21,SUBN,JEEP,T,50020,50750,59720,20250223,43,43,43,366528,T201,Y,0840A,BX,O,1990,Mc Graw Ave,0,408,D1,Y  Y,WH,2022,0,5,21-No Parking (street clean),,0830A,1000A,,,,
9064132033,KUL6981,NY,PAS,2023-06-30T00:00:00.000,46,4DSD,TOYOT,T,37530,14130,14180,20231216,69,69,69,357093,T302,L,0529A,K,F,1131,E 83rd St,0,408,F1,YYYYYYY,GY,2016,0,,46A-Double Parking (Non-COM),,,,,,,
9061763526,KBG1320,NY,PAS,2023-06-28T00:00:00.000,37,SUBN,GMC,T,8880,6280,6380,20240921,66,66,66,370299,T302,D,1212P,K,F,1276,46th St,0,408,H1,YYYYY,BK,2017,0,1,37-Expired Parking Meter,,0900A,0700P,,336485,,1205P
4852160338,KHE7577,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0956P,BK,,,NB CONEY ISLAND AVE,0,1180,B,,WH,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ AVE P,,,,,T,
9066626707,JPH6053,NY,PAS,2023-07-16T00:00:00.000,19,SUBN,VOLKS,T,95030,78230,78330,20231211,90,90,90,376124,T301,Q,0303P,K,F,362,Wythe Ave,0,408,C3,YYYYYYY,GY,2023,0,14,19-No Stand (bus stop),,,,,,,
9062338987,HKX9429,NC,PAS,2023-07-15T00:00:00.000,38,SUBN,NISSA,T,40930,56230,59030,20230888,70,70,70,374659,T302,D,1117A,K,F,852,Flatbush Ave,0,408,H1,YYYYYY,WHITE,0,0,8,38-Failure to Dsplay Meter Rec,,0800A,0700P,,309552,,
4848341061,LBR9797,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1214P,QN,,,NB CROSS BAY BLVD @,0,1180,B,,BK,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,159TH AVE,,,,,T,
4853251042,KSS9525,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0948A,ST,,,SB BLOOMINGDALE RD @,0,1180,B,,BK,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,SHIEL AVE,,,,,T,
4853302189,KXB7722,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0724P,QN,,,NB FRANCIS LEWIS BLV,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,D @ 128TH AVE,,,,,T,
4853151163,KTN1879,NY,PAS,2023-07-18T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0547P,QN,,,SB COMMONWEALTH BLVD,0,1180,B,,GY,2003,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ 246TH ST,,,,,T,
4852397211,LBJ2643,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1128A,ST,,,NB TRANTOR PL @ DIXO,0,1180,B,,BK,2005,0,,PHTO SCHOOL ZN SPEED VIOLATION,N AVE,,,,,T,
